SS,YYYY,MM,DD,HR,MIN,mm/dd/yyy,JULIAN,WEEK,StartTime,Sunrise_Time,JDY_GSS,NUM_DAYS_GSS,MIN_SUN
,,,,,,,,,,,,,
CL:R-040-1:4,2014,6,8,8,59,2014-06-08,159,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:4,2014,6,19,8,2,2014-06-19,170,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:4,2015,6,5,6,31,2015-06-05,156,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:4,2015,6,19,5,57,2015-06-19,170,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:4,2015,6,29,6,39,2015-06-29,180,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:4,2016,5,28,8,55,2016-05-28,148,NA,8:55:00 AM,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:4,2016,6,20,6,15,2016-06-20,171,NA,6:15:00 AM,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:4,2016,6,29,8,5,2016-06-29,180,NA,8:05:00 AM,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:4,2016,6,20,6,15,2016-06-20,171,NA,6:15:00 AM,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:4,2017,6,13,7,3,2017-06-13,163,22,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:4,2017,6,25,7,17,2017-06-25,175,24,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:4,2018,6,16,5,47,2018-06-16,166,22,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:4,2018,6,21,5,14,2018-06-21,171,23,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:4,2018,6,26,8,0,2018-06-26,176,24,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,1993,5,18,7,57,1993-05-18,138,21,1900-01-00,1/0/1900,110,28,157
,,,,,,,,,,,,,
CL:R-040-1:5,1993,5,27,5,44,1993-05-27,147,22,1900-01-00,1/0/1900,110,37,37
,,,,,,,,,,,,,
CL:R-040-1:5,1993,6,6,8,41,1993-06-06,157,24,1900-01-00,1/0/1900,110,47,224
,,,,,,,,,,,,,
CL:R-040-1:5,1993,6,16,6,53,1993-06-16,167,25,1900-01-00,1/0/1900,110,57,120
,,,,,,,,,,,,,
CL:R-040-1:5,1993,6,26,7,57,1993-06-26,177,26,1900-01-00,1/0/1900,110,67,182
,,,,,,,,,,,,,
CL:R-040-1:5,1994,5,17,6,24,1994-05-17,137,21,1900-01-00,1/0/1900,110,27,62
,,,,,,,,,,,,,
CL:R-040-1:5,1994,5,28,8,45,1994-05-28,148,22,1900-01-00,1/0/1900,110,38,219
,,,,,,,,,,,,,
CL:R-040-1:5,1994,6,6,6,24,1994-06-06,157,24,1900-01-00,1/0/1900,110,47,87
,,,,,,,,,,,,,
CL:R-040-1:5,1994,6,15,8,58,1994-06-15,166,25,1900-01-00,1/0/1900,110,56,245
,,,,,,,,,,,,,
CL:R-040-1:5,1994,6,26,6,41,1994-06-26,177,27,1900-01-00,1/0/1900,110,67,106
,,,,,,,,,,,,,
CL:R-040-1:5,1995,5,17,8,32,1995-05-17,137,20,1900-01-00,1/0/1900,110,27,190
,,,,,,,,,,,,,
CL:R-040-1:5,1995,5,29,5,54,1995-05-29,149,22,1900-01-00,1/0/1900,110,39,49
,,,,,,,,,,,,,
CL:R-040-1:5,1995,6,8,8,44,1995-06-08,159,23,1900-01-00,1/0/1900,110,49,228
,,,,,,,,,,,,,
CL:R-040-1:5,1995,6,19,6,11,1995-06-19,170,25,1900-01-00,1/0/1900,110,60,78
,,,,,,,,,,,,,
CL:R-040-1:5,1995,6,29,9,6,1995-06-29,180,26,1900-01-00,1/0/1900,110,70,250
,,,,,,,,,,,,,
CL:R-040-1:5,1996,5,16,7,32,1996-05-16,137,20,1900-01-00,1/0/1900,110,27,129
,,,,,,,,,,,,,
CL:R-040-1:5,1996,5,27,6,59,1996-05-27,148,22,1900-01-00,1/0/1900,110,38,113
,,,,,,,,,,,,,
CL:R-040-1:5,1996,6,6,8,10,1996-06-06,158,23,1900-01-00,1/0/1900,110,48,193
,,,,,,,,,,,,,
CL:R-040-1:5,1996,6,16,6,44,1996-06-16,168,25,1900-01-00,1/0/1900,110,58,111
,,,,,,,,,,,,,
CL:R-040-1:5,1996,6,26,7,42,1996-06-26,178,26,1900-01-00,1/0/1900,110,68,167
,,,,,,,,,,,,,
CL:R-040-1:5,1997,5,16,8,3,1997-05-16,136,20,1900-01-00,1/0/1900,110,26,160
,,,,,,,,,,,,,
CL:R-040-1:5,1997,5,26,7,15,1997-05-26,146,22,1900-01-00,1/0/1900,110,36,127
,,,,,,,,,,,,,
CL:R-040-1:5,1997,6,5,9,40,1997-06-05,156,23,1900-01-00,1/0/1900,110,46,282
,,,,,,,,,,,,,
CL:R-040-1:5,1997,6,15,9,12,1997-06-15,166,25,1900-01-00,1/0/1900,110,56,259
,,,,,,,,,,,,,
CL:R-040-1:5,1997,6,26,7,54,1997-06-26,177,26,1900-01-00,1/0/1900,110,67,179
,,,,,,,,,,,,,
CL:R-040-1:5,1998,5,18,7,30,1998-05-18,138,21,1900-01-00,1/0/1900,110,28,130
,,,,,,,,,,,,,
CL:R-040-1:5,1998,5,27,6,36,1998-05-27,147,22,1900-01-00,1/0/1900,110,37,89
,,,,,,,,,,,,,
CL:R-040-1:5,1998,6,7,8,0,1998-06-07,158,24,1900-01-00,1/0/1900,110,48,184
,,,,,,,,,,,,,
CL:R-040-1:5,1998,6,17,6,32,1998-06-17,168,25,1900-01-00,1/0/1900,110,58,99
,,,,,,,,,,,,,
CL:R-040-1:5,1998,6,29,8,0,1998-06-29,180,27,1900-01-00,1/0/1900,110,70,183
,,,,,,,,,,,,,
CL:R-040-1:5,1999,5,17,7,59,1999-05-17,137,21,1900-01-00,1/0/1900,110,27,157
,,,,,,,,,,,,,
CL:R-040-1:5,1999,5,27,6,0,1999-05-27,147,22,1900-01-00,1/0/1900,110,37,53
,,,,,,,,,,,,,
CL:R-040-1:5,1999,6,5,8,13,1999-06-05,156,23,1900-01-00,1/0/1900,110,46,195
,,,,,,,,,,,,,
CL:R-040-1:5,1999,6,16,5,45,1999-06-16,167,25,1900-01-00,1/0/1900,110,57,52
,,,,,,,,,,,,,
CL:R-040-1:5,1999,6,25,7,7,1999-06-25,176,26,1900-01-00,1/0/1900,110,66,133
,,,,,,,,,,,,,
CL:R-040-1:5,2000,5,16,8,5,2000-05-16,137,21,1900-01-00,1/0/1900,110,27,162
,,,,,,,,,,,,,
CL:R-040-1:5,2000,5,27,6,41,2000-05-27,148,22,1900-01-00,1/0/1900,110,38,95
,,,,,,,,,,,,,
CL:R-040-1:5,2000,6,4,8,40,2000-06-04,156,24,1900-01-00,1/0/1900,110,46,222
,,,,,,,,,,,,,
CL:R-040-1:5,2000,6,16,8,49,2000-06-16,168,25,1900-01-00,1/0/1900,110,58,236
,,,,,,,,,,,,,
CL:R-040-1:5,2000,6,27,6,34,2000-06-27,179,27,1900-01-00,1/0/1900,110,69,98
,,,,,,,,,,,,,
CL:R-040-1:5,2001,5,18,7,16,2001-05-18,138,20,1900-01-00,1/0/1900,110,28,116
,,,,,,,,,,,,,
CL:R-040-1:5,2001,5,29,6,36,2001-05-29,149,22,1900-01-00,1/0/1900,110,39,92
,,,,,,,,,,,,,
CL:R-040-1:5,2001,6,7,6,24,2001-06-07,158,23,1900-01-00,1/0/1900,110,48,88
,,,,,,,,,,,,,
CL:R-040-1:5,2001,6,21,6,31,2001-06-21,172,25,1900-01-00,1/0/1900,110,62,98
,,,,,,,,,,,,,
CL:R-040-1:5,2001,7,1,6,5,2001-07-01,182,27,1900-01-00,1/0/1900,110,72,67
,,,,,,,,,,,,,
CL:R-040-1:5,2002,5,19,7,1,2002-05-19,139,21,1900-01-00,1/0/1900,110,29,102
,,,,,,,,,,,,,
CL:R-040-1:5,2002,5,28,8,47,2002-05-28,148,22,1900-01-00,1/0/1900,110,38,221
,,,,,,,,,,,,,
CL:R-040-1:5,2002,6,9,6,36,2002-06-09,160,24,1900-01-00,1/0/1900,110,50,101
,,,,,,,,,,,,,
CL:R-040-1:5,2002,6,19,7,31,2002-06-19,170,25,1900-01-00,1/0/1900,110,60,158
,,,,,,,,,,,,,
CL:R-040-1:5,2002,6,26,6,41,2002-06-26,177,26,1900-01-00,1/0/1900,110,67,106
,,,,,,,,,,,,,
CL:R-040-1:5,2003,5,21,7,17,2003-05-21,141,21,1900-01-00,1/0/1900,110,31,121
,,,,,,,,,,,,,
CL:R-040-1:5,2003,5,31,7,54,2003-05-31,151,22,1900-01-00,1/0/1900,110,41,171
,,,,,,,,,,,,,
CL:R-040-1:5,2003,6,11,8,12,2003-06-11,162,24,1900-01-00,1/0/1900,110,52,198
,,,,,,,,,,,,,
CL:R-040-1:5,2003,6,19,7,58,2003-06-19,170,25,1900-01-00,1/0/1900,110,60,185
,,,,,,,,,,,,,
CL:R-040-1:5,2003,6,29,8,40,2003-06-29,180,27,1900-01-00,1/0/1900,110,70,224
,,,,,,,,,,,,,
CL:R-040-1:5,2005,5,28,9,3,2005-05-28,148,22,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2005,6,18,5,32,2005-06-18,169,25,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2005,6,28,8,35,2005-06-28,179,27,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2006,5,22,8,0,2006-05-22,142,21,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2006,5,31,6,34,2006-05-31,151,22,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2006,6,11,7,19,2006-06-11,162,24,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2006,6,21,5,56,2006-06-21,172,25,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2006,6,30,6,39,2006-06-30,181,26,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2007,5,21,9,36,2007-05-21,141,21,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2007,5,31,5,44,2007-05-31,151,22,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2007,6,10,9,5,2007-06-10,161,24,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2007,6,21,6,17,2007-06-21,172,25,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2007,7,4,9,17,2007-07-04,185,27,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2008,5,29,9,5,2008-05-29,149,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2008,6,5,5,24,2008-06-05,156,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2009,6,4,7,25,2009-06-04,155,23,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2009,6,10,6,12,2009-06-10,161,24,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2009,6,23,7,43,2009-06-23,174,26,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2009,6,29,6,13,2009-06-29,180,27,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2010,6,4,7,44,2010-06-04,155,23,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2010,6,10,7,4,2010-06-10,161,24,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2010,6,16,6,48,2010-06-16,167,25,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2010,6,22,6,13,2010-06-22,173,26,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2010,6,25,7,45,2010-06-25,176,26,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2011,6,1,9,32,2011-06-01,152,23,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2011,6,9,6,1,2011-06-09,160,24,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2011,6,13,6,10,2011-06-13,164,25,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2011,6,25,7,23,2011-06-25,176,26,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:5,2012,5,31,5,15,2012-05-31,151,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2012,6,7,5,53,2012-06-07,158,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2012,6,14,6,11,2012-06-14,165,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2012,6,25,6,56,2012-06-25,176,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2013,6,4,9,8,2013-06-04,155,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2013,6,23,6,25,2013-06-23,174,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2013,6,28,8,3,2013-06-28,179,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2014,6,2,7,2,2014-06-02,153,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2014,6,8,7,32,2014-06-08,159,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2014,6,15,5,44,2014-06-15,166,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2015,6,5,6,20,2015-06-05,156,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2015,6,19,7,19,2015-06-19,170,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2015,6,29,5,38,2015-06-29,180,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2016,5,28,10,26,2016-05-28,148,NA,10:26:00 AM,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2016,6,20,7,56,2016-06-20,171,NA,7:56:00 AM,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2016,6,29,6,57,2016-06-29,180,NA,6:57:00 AM,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2017,6,13,6,14,2017-06-13,163,22,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2017,6,25,6,3,2017-06-25,175,24,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2018,6,16,5,54,2018-06-16,166,22,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2018,6,20,5,29,2018-06-20,170,23,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:5,2018,6,26,8,1,2018-06-26,176,24,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:6,1993,5,18,8,10,1993-05-18,138,21,1900-01-00,1/0/1900,110,28,170
,,,,,,,,,,,,,
CL:R-040-1:6,1993,5,27,5,34,1993-05-27,147,22,1900-01-00,1/0/1900,110,37,27
,,,,,,,,,,,,,
CL:R-040-1:6,1993,6,6,8,52,1993-06-06,157,24,1900-01-00,1/0/1900,110,47,235
,,,,,,,,,,,,,
CL:R-040-1:6,1993,6,16,7,4,1993-06-16,167,25,1900-01-00,1/0/1900,110,57,131
,,,,,,,,,,,,,
CL:R-040-1:6,1993,6,26,7,47,1993-06-26,177,26,1900-01-00,1/0/1900,110,67,172
,,,,,,,,,,,,,
CL:R-040-1:6,1994,5,17,6,11,1994-05-17,137,21,1900-01-00,1/0/1900,110,27,49
,,,,,,,,,,,,,
CL:R-040-1:6,1994,5,28,8,40,1994-05-28,148,22,1900-01-00,1/0/1900,110,38,214
,,,,,,,,,,,,,
CL:R-040-1:6,1994,6,6,6,30,1994-06-06,157,24,1900-01-00,1/0/1900,110,47,93
,,,,,,,,,,,,,
CL:R-040-1:6,1994,6,15,9,8,1994-06-15,166,25,1900-01-00,1/0/1900,110,56,255
,,,,,,,,,,,,,
CL:R-040-1:6,1994,6,26,6,54,1994-06-26,177,27,1900-01-00,1/0/1900,110,67,119
,,,,,,,,,,,,,
CL:R-040-1:6,1995,5,17,8,39,1995-05-17,137,20,1900-01-00,1/0/1900,110,27,197
,,,,,,,,,,,,,
CL:R-040-1:6,1995,5,29,5,45,1995-05-29,149,22,1900-01-00,1/0/1900,110,39,40
,,,,,,,,,,,,,
CL:R-040-1:6,1995,6,8,8,53,1995-06-08,159,23,1900-01-00,1/0/1900,110,49,237
,,,,,,,,,,,,,
CL:R-040-1:6,1995,6,19,6,0,1995-06-19,170,25,1900-01-00,1/0/1900,110,60,67
,,,,,,,,,,,,,
CL:R-040-1:6,1995,6,29,9,16,1995-06-29,180,26,1900-01-00,1/0/1900,110,70,260
,,,,,,,,,,,,,
CL:R-040-1:6,1996,5,16,7,42,1996-05-16,137,20,1900-01-00,1/0/1900,110,27,139
,,,,,,,,,,,,,
CL:R-040-1:6,1996,5,27,7,10,1996-05-27,148,22,1900-01-00,1/0/1900,110,38,124
,,,,,,,,,,,,,
CL:R-040-1:6,1996,6,6,8,25,1996-06-06,158,23,1900-01-00,1/0/1900,110,48,208
,,,,,,,,,,,,,
CL:R-040-1:6,1996,6,16,6,55,1996-06-16,168,25,1900-01-00,1/0/1900,110,58,122
,,,,,,,,,,,,,
CL:R-040-1:6,1996,6,26,7,52,1996-06-26,178,26,1900-01-00,1/0/1900,110,68,177
,,,,,,,,,,,,,
CL:R-040-1:6,1997,5,16,7,53,1997-05-16,136,20,1900-01-00,1/0/1900,110,26,150
,,,,,,,,,,,,,
CL:R-040-1:6,1997,5,26,7,25,1997-05-26,146,22,1900-01-00,1/0/1900,110,36,137
,,,,,,,,,,,,,
CL:R-040-1:6,1997,6,5,9,49,1997-06-05,156,23,1900-01-00,1/0/1900,110,46,291
,,,,,,,,,,,,,
CL:R-040-1:6,1997,6,15,9,22,1997-06-15,166,25,1900-01-00,1/0/1900,110,56,269
,,,,,,,,,,,,,
CL:R-040-1:6,1997,6,26,7,43,1997-06-26,177,26,1900-01-00,1/0/1900,110,67,168
,,,,,,,,,,,,,
CL:R-040-1:6,1998,5,18,7,38,1998-05-18,138,21,1900-01-00,1/0/1900,110,28,138
,,,,,,,,,,,,,
CL:R-040-1:6,1998,5,27,6,21,1998-05-27,147,22,1900-01-00,1/0/1900,110,37,74
,,,,,,,,,,,,,
CL:R-040-1:6,1998,6,7,8,10,1998-06-07,158,24,1900-01-00,1/0/1900,110,48,194
,,,,,,,,,,,,,
CL:R-040-1:6,1998,6,17,6,20,1998-06-17,168,25,1900-01-00,1/0/1900,110,58,87
,,,,,,,,,,,,,
CL:R-040-1:6,1998,6,29,8,10,1998-06-29,180,27,1900-01-00,1/0/1900,110,70,193
,,,,,,,,,,,,,
CL:R-040-1:6,1999,5,17,8,9,1999-05-17,137,21,1900-01-00,1/0/1900,110,27,167
,,,,,,,,,,,,,
CL:R-040-1:6,1999,5,27,5,49,1999-05-27,147,22,1900-01-00,1/0/1900,110,37,42
,,,,,,,,,,,,,
CL:R-040-1:6,1999,6,5,8,24,1999-06-05,156,23,1900-01-00,1/0/1900,110,46,206
,,,,,,,,,,,,,
CL:R-040-1:6,1999,6,16,5,34,1999-06-16,167,25,1900-01-00,1/0/1900,110,57,41
,,,,,,,,,,,,,
CL:R-040-1:6,1999,6,25,7,17,1999-06-25,176,26,1900-01-00,1/0/1900,110,66,143
,,,,,,,,,,,,,
CL:R-040-1:6,2000,5,16,8,16,2000-05-16,137,21,1900-01-00,1/0/1900,110,27,173
,,,,,,,,,,,,,
CL:R-040-1:6,2000,5,27,6,51,2000-05-27,148,22,1900-01-00,1/0/1900,110,38,105
,,,,,,,,,,,,,
CL:R-040-1:6,2000,6,4,8,50,2000-06-04,156,24,1900-01-00,1/0/1900,110,46,232
,,,,,,,,,,,,,
CL:R-040-1:6,2000,6,16,8,58,2000-06-16,168,25,1900-01-00,1/0/1900,110,58,245
,,,,,,,,,,,,,
CL:R-040-1:6,2000,6,27,6,44,2000-06-27,179,27,1900-01-00,1/0/1900,110,69,108
,,,,,,,,,,,,,
CL:R-040-1:6,2001,5,18,7,5,2001-05-18,138,20,1900-01-00,1/0/1900,110,28,105
,,,,,,,,,,,,,
CL:R-040-1:6,2001,5,29,6,45,2001-05-29,149,22,1900-01-00,1/0/1900,110,39,101
,,,,,,,,,,,,,
CL:R-040-1:6,2001,6,7,6,14,2001-06-07,158,23,1900-01-00,1/0/1900,110,48,78
,,,,,,,,,,,,,
CL:R-040-1:6,2001,6,21,6,39,2001-06-21,172,25,1900-01-00,1/0/1900,110,62,106
,,,,,,,,,,,,,
CL:R-040-1:6,2001,7,1,5,57,2001-07-01,182,27,1900-01-00,1/0/1900,110,72,59
,,,,,,,,,,,,,
CL:R-040-1:6,2002,5,19,6,51,2002-05-19,139,21,1900-01-00,1/0/1900,110,29,92
,,,,,,,,,,,,,
CL:R-040-1:6,2002,5,28,8,37,2002-05-28,148,22,1900-01-00,1/0/1900,110,38,211
,,,,,,,,,,,,,
CL:R-040-1:6,2002,6,9,6,23,2002-06-09,160,24,1900-01-00,1/0/1900,110,50,88
,,,,,,,,,,,,,
CL:R-040-1:6,2002,6,26,6,30,2002-06-26,177,26,1900-01-00,1/0/1900,110,67,95
,,,,,,,,,,,,,
CL:R-040-1:6,2003,5,21,7,29,2003-05-21,141,21,1900-01-00,1/0/1900,110,31,133
,,,,,,,,,,,,,
CL:R-040-1:6,2003,5,31,7,44,2003-05-31,151,22,1900-01-00,1/0/1900,110,41,161
,,,,,,,,,,,,,
CL:R-040-1:6,2003,6,11,8,22,2003-06-11,162,24,1900-01-00,1/0/1900,110,52,208
,,,,,,,,,,,,,
CL:R-040-1:6,2003,6,19,7,49,2003-06-19,170,25,1900-01-00,1/0/1900,110,60,176
,,,,,,,,,,,,,
CL:R-040-1:6,2003,6,29,8,51,2003-06-29,180,27,1900-01-00,1/0/1900,110,70,235
,,,,,,,,,,,,,
CL:R-040-1:6,2005,5,28,9,15,2005-05-28,148,22,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2005,6,18,5,23,2005-06-18,169,25,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2005,6,28,8,44,2005-06-28,179,27,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2006,5,22,8,10,2006-05-22,142,21,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2006,5,31,6,22,2006-05-31,151,22,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2006,6,11,7,30,2006-06-11,162,24,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2006,6,21,5,45,2006-06-21,172,25,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2006,6,30,6,49,2006-06-30,181,26,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2007,5,21,9,49,2007-05-21,141,21,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2007,5,31,5,32,2007-05-31,151,22,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2007,6,10,9,16,2007-06-10,161,24,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2007,6,21,6,7,2007-06-21,172,25,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2007,7,4,9,29,2007-07-04,185,27,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2008,5,29,9,16,2008-05-29,149,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:6,2008,6,5,5,15,2008-06-05,156,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:6,2009,6,4,7,40,2009-06-04,155,23,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2009,6,10,6,1,2009-06-10,161,24,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2009,6,23,7,57,2009-06-23,174,26,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2009,6,29,6,1,2009-06-29,180,27,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2010,6,4,7,54,2010-06-04,155,23,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2010,6,10,7,17,2010-06-10,161,24,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2010,6,16,7,1,2010-06-16,167,25,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2010,6,22,5,55,2010-06-22,173,26,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2010,6,25,7,57,2010-06-25,176,26,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2011,6,1,9,42,2011-06-01,152,23,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2011,6,9,5,49,2011-06-09,160,24,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2011,6,13,5,58,2011-06-13,164,25,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2011,6,25,7,36,2011-06-25,176,26,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:R-040-1:6,2012,5,31,5,38,2012-05-31,151,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:6,2012,6,7,5,39,2012-06-07,158,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:6,2012,6,14,6,22,2012-06-14,165,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:6,2012,6,25,7,12,2012-06-25,176,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:6,2013,6,4,9,19,2013-06-04,155,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:6,2013,6,23,6,39,2013-06-23,174,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:6,2013,6,28,7,52,2013-06-28,179,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:6,2014,6,2,7,14,2014-06-02,153,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:R-040-1:6,2014,6,8,7,32,2014-06-08,159,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
