,SS,YEAR,NEAR.DIST.conventional.seismic,NEAR.DIST.unimproved.road,NEAR.DIST.harvest,NEAR.DIST.pipeline,MEANAGE.565.harvest,treatment,harvest_interaction
1715,CL:C-100-3:4-1,1994,0.025609494,1,1,0.714353993,1,control,1
1716,CL:C-100-3:4-1,1995,0.025609494,1,0.55281851,0.714353993,0,control,0
1717,CL:C-100-3:4-1,1996,0.025609494,1,0.55281851,0.714353993,0.00985157,control,0.00544613
1718,CL:C-100-3:4-1,1997,0.025609494,1,0.55281851,0.714353993,0.019703139,control,0.01089226
1719,CL:C-100-3:4-1,1998,0.025609494,1,0.55281851,0.714353993,0.029554709,control,0.01633839
1720,CL:C-100-3:4-1,1999,0.025609494,1,0.55281851,0.714353993,0.039406278,control,0.02178452
1741,CL:C-100-3:4-3,2000,0.276999009,1,0.581836327,0.84079144,1,control,0.581836327
1742,CL:C-100-3:4-3,2001,0.276999009,1,0.581836327,0.84079144,1,control,0.581836327
1743,CL:C-100-3:4-3,2002,0.204527427,1,0.581836327,0.84079144,1,control,0.581836327
1744,CL:C-100-3:4-3,2003,0.204527427,1,0.581836327,0.84079144,1,control,0.581836327
1745,CL:C-100-3:4-3,2005,0.204527427,1,0.581836327,0.211420152,1,control,0.581836327
1746,CL:C-100-3:4-3,2006,0.204527427,1,0.581836327,0.211420152,1,control,0.581836327
1747,CL:C-100-3:4-3,2007,0.204527427,1,0.581836327,0.211420152,1,control,0.581836327
1748,CL:C-100-3:4-3,2008,0.204527427,1,0.581836327,0.211420152,1,control,0.581836327
1749,CL:C-100-3:4-3,2009,0.204527427,1,0.581836327,0.211420152,1,control,0.581836327
1750,CL:C-100-3:4-3,2010,0.204527427,1,0.581836327,0.211420152,1,control,0.581836327
1751,CL:C-100-3:4-3,2011,0.204527427,1,0.581836327,0.211420152,1,control,0.581836327
1752,CL:C-100-3:4-3,2012,0.204527427,1,0.581836327,0.211420152,1,control,0.581836327
1753,CL:C-100-3:4-3,2014,0.204527427,1,0.525518059,0.211420152,0,control,0
1754,CL:C-100-3:4-3,1993,0.276999009,1,1,0.84079144,1,control,1
1755,CL:C-100-3:4-3,1994,0.276999009,1,1,0.84079144,1,control,1
1756,CL:C-100-3:4-3,1995,0.276999009,1,0.581836327,0.84079144,1,control,0.581836327
1757,CL:C-100-3:4-3,1996,0.276999009,1,0.581836327,0.84079144,1,control,0.581836327
1758,CL:C-100-3:4-3,1997,0.276999009,1,0.581836327,0.84079144,1,control,0.581836327
1759,CL:C-100-3:4-3,1998,0.276999009,1,0.581836327,0.84079144,1,control,0.581836327
1760,CL:C-100-3:4-3,1999,0.276999009,1,0.581836327,0.84079144,1,control,0.581836327
1781,CL:C-100-3:5-1,2000,0.088147687,1,0.453195856,0.513181013,0.049257848,control,0.022323452
1782,CL:C-100-3:5-1,2001,0.088147687,1,0.453195856,0.513181013,0.059109417,control,0.026788143
1783,CL:C-100-3:5-1,2002,0.088147687,1,0.453195856,0.513181013,0.068960987,control,0.031252833
1784,CL:C-100-3:5-1,2003,0.088147687,1,0.453195856,0.513181013,0.078812556,control,0.035717524
1785,CL:C-100-3:5-1,2005,0.088147687,1,0.453195856,0.001513122,0.098515695,control,0.044646905
1786,CL:C-100-3:5-1,2006,0.088147687,1,0.453195856,0.001513122,0.108367265,control,0.049111595
1787,CL:C-100-3:5-1,2007,0.088147687,1,0.453195856,0.001513122,0.118218835,control,0.053576286
1788,CL:C-100-3:5-1,2008,0.088147687,1,0.453195856,0.001513122,0.128070404,control,0.058040976
1789,CL:C-100-3:5-1,2009,0.088147687,1,0.453195856,0.001513122,0.137921974,control,0.062505667
1790,CL:C-100-3:5-1,2010,0.088147687,1,0.453195856,0.001513122,0.147773543,control,0.066970357
1791,CL:C-100-3:5-1,2011,0.088147687,1,0.453195856,0.001513122,0.157625113,control,0.071435048
1792,CL:C-100-3:5-1,2012,0.088147687,1,0.453195856,0.001513122,0.167476682,control,0.075899738
1793,CL:C-100-3:5-1,2014,0.088147687,1,0.094283804,0.001513122,0.128904413,control,0.012153598
1794,CL:C-100-3:5-1,1993,0.088147687,1,1,0.513181013,1,control,1
1795,CL:C-100-3:5-1,1994,0.088147687,1,1,0.513181013,1,control,1
1796,CL:C-100-3:5-1,1995,0.088147687,1,0.453195856,0.513181013,0,control,0
1797,CL:C-100-3:5-1,1996,0.088147687,1,0.453195856,0.513181013,0.00985157,control,0.00446469
1798,CL:C-100-3:5-1,1997,0.088147687,1,0.453195856,0.513181013,0.019703139,control,0.008929381
1799,CL:C-100-3:5-1,1998,0.088147687,1,0.453195856,0.513181013,0.029554709,control,0.013394071
1800,CL:C-100-3:5-1,1999,0.088147687,1,0.453195856,0.513181013,0.039406278,control,0.017858762
1821,CL:C-100-3:5-3,2000,0.277596312,1,0.56992024,0.674827396,1,control,0.56992024
1822,CL:C-100-3:5-3,2001,0.277596312,1,0.56992024,0.674827396,1,control,0.56992024
1823,CL:C-100-3:5-3,2002,0.277596312,1,0.56992024,0.674827396,1,control,0.56992024
1824,CL:C-100-3:5-3,2003,0.277596312,1,0.56992024,0.674827396,1,control,0.56992024
1825,CL:C-100-3:5-3,2005,0.277596312,1,0.56992024,0.356018455,1,control,0.56992024
1826,CL:C-100-3:5-3,2006,0.277596312,1,0.56992024,0.356018455,1,control,0.56992024
1827,CL:C-100-3:5-3,2007,0.277596312,1,0.56992024,0.356018455,1,control,0.56992024
1828,CL:C-100-3:5-3,2008,0.277596312,1,0.56992024,0.356018455,1,control,0.56992024
1829,CL:C-100-3:5-3,2009,0.277596312,1,0.56992024,0.356018455,1,control,0.56992024
1830,CL:C-100-3:5-3,2010,0.277596312,1,0.56992024,0.356018455,1,control,0.56992024
1831,CL:C-100-3:5-3,2011,0.277596312,1,0.56992024,0.356018455,1,control,0.56992024
1832,CL:C-100-3:5-3,2012,0.277596312,1,0.56992024,0.356018455,1,control,0.56992024
1833,CL:C-100-3:5-3,2014,0.277596312,1,0.42170081,0.356018455,0,control,0
1834,CL:C-100-3:5-3,1993,0.277596312,1,1,0.674827396,1,control,1
1835,CL:C-100-3:5-3,1994,0.277596312,1,1,0.674827396,1,control,1
1836,CL:C-100-3:5-3,1995,0.277596312,1,0.56992024,0.674827396,1,control,0.56992024
1837,CL:C-100-3:5-3,1996,0.277596312,1,0.56992024,0.674827396,1,control,0.56992024
1838,CL:C-100-3:5-3,1997,0.277596312,1,0.56992024,0.674827396,1,control,0.56992024
1839,CL:C-100-3:5-3,1998,0.277596312,1,0.56992024,0.674827396,1,control,0.56992024
1840,CL:C-100-3:5-3,1999,0.277596312,1,0.56992024,0.674827396,1,control,0.56992024
1861,CL:C-001-1:1,2013,0.021503934,1,0.413920163,1,0.167476682,control,0.069321976
1862,CL:C-001-2:1,2013,0.2303354,0.348544595,0.221672442,0.172468889,0.068429008,control,0.015168825
1863,CL:C-001-3:1,2013,0.016192522,1,1,1,1,control,1
1864,CL:C-010-1:1,2013,0.048454394,1,0.6553328,1,1,control,0.6553328
1866,CL:C-010-2:1,2013,0.496820739,0.299184632,0.522439999,1,0.177328252,control,0.092643372
1868,CL:C-010-3:1,2013,0.099402256,1,0.543602558,1,0.177328252,control,0.096396091
1870,CL:C-040-1:1-1,2013,0.219496433,1,0.739359558,1,1,control,0.739359558
1872,CL:C-040-1:1-3,2013,0.217658182,0.761402174,0.618815602,1,1,control,0.618815602
1874,CL:C-040-1:2-1,2013,0.325452425,1,0.921116445,1,1,control,0.921116445
1876,CL:C-040-1:2-3,2013,0.348654246,0.765716637,0.615478129,1,1,control,0.615478129
1878,CL:C-040-2:1-1,2013,0.201905498,0.659213562,0.109969996,1,0.161057581,control,0.017711501
1880,CL:C-040-2:1-3,2013,0.19132699,0.242968374,0.508292416,1,0.177328252,control,0.090134606
1882,CL:C-040-2:2-1,2013,0.400993039,0.625330507,0.153354906,1,0.145901236,control,0.02237467
1884,CL:C-040-2:2-3,2013,0.303616502,0.243061988,0.389839582,1,0.053358638,control,0.020801309
1886,CL:C-040-3:1-1,2013,0.096629632,1,0.13217653,0.24888039,0.078812556,control,0.01041717
1888,CL:C-040-3:1-3,2013,0.233321375,1,0.509030189,0.602222718,0.078812556,control,0.04011797
1890,CL:C-040-3:2-1,2013,0.047928492,0.945614531,0.295390274,0.383396029,0.078812556,control,0.023280463
1892,CL:C-040-3:2-3,2013,0.284009241,1,0.577113133,0.701690559,1,control,0.577113133
1894,CL:C-100-1:1-1,2013,0.056832626,0.004282573,0.344510743,1,0.177328252,control,0.061091488
1896,CL:C-100-1:1-3,2013,0.085575348,0.317513041,0.308111145,1,0.177328252,control,0.054636811
1898,CL:C-100-1:1-5,2013,0.022715171,0.734229393,0.208891135,1,0.194009319,control,0.040526827
1900,CL:C-100-1:2-2,2013,0.22568527,0.110306421,0.490736048,1,0.177328252,control,0.087021365
1902,CL:C-100-1:2-4,2013,0.11302822,0.527530324,0.466968536,1,0.187117313,control,0.087377898
1904,CL:C-100-1:3-1,2013,0.338081235,0.05345827,0.731924114,1,1,control,0.731924114
1906,CL:C-100-1:3-3,2013,0.127041177,0.26775261,0.686277277,1,1,control,0.686277277
1908,CL:C-100-1:3-5,2013,0.065931293,0.684962879,0.338616774,1,0.295547086,control,0.100077201
1910,CL:C-100-1:4-2,2013,0.272069708,0.11362368,0.795536067,1,1,control,0.795536067
1912,CL:C-100-1:4-4,2013,0.121134387,0.529793959,0.396944775,1,0.295547086,control,0.117315872
1914,CL:C-100-2:1-1,2013,0.292355762,0.08222192,0.885612277,1,1,control,0.885612277
1916,CL:C-100-2:1-3,2013,0.011917856,0.492272061,0.499373547,1,0.295547086,control,0.147588397
1918,CL:C-100-2:2-1,2013,0.225735295,0.083215873,0.877123232,1,1,control,0.877123232
1920,CL:C-100-2:2-3,2013,0.10592142,0.499393285,0.47965316,1,0.295547086,control,0.141760094
1922,CL:C-100-2:3-1,2013,0.130289497,0.084176753,0.798872452,1,1,control,0.798872452
1924,CL:C-100-2:3-3,2013,0.109722399,0.501395189,0.533504806,0.298805469,0.295547086,control,0.157675791
1926,CL:C-100-2:4-1,2013,0.036468294,0.083574946,0.605156002,1,1,control,0.605156002
1928,CL:C-100-2:4-3,2013,0.112530288,0.500747788,0.617796437,0.120441175,1,control,0.617796437
1930,CL:C-100-2:5-1,2013,0.051570684,0.077817588,0.406756648,0.094091473,0.049257848,control,0.020035957
1932,CL:C-100-2:5-3,2013,0.107127546,0.49007787,0.606591423,0,1,control,0.606591423
1934,CL:C-100-3:1-1,2013,0.020390716,1,0.811833161,0.462559574,1,control,0.811833161
1936,CL:C-100-3:1-3,2013,0.199235582,1,0.418219386,0.19451375,0.177328252,control,0.074162113
1938,CL:C-100-3:2-1,2013,0.02161127,1,0.80214321,0.317229295,1,control,0.80214321
1940,CL:C-100-3:2-3,2013,0.102683917,1,0.486341811,0.033648233,0.177328252,control,0.086242143
1942,CL:C-100-3:3-1,2013,0.003614256,1,0.659181861,0.171898309,1,control,0.659181861
1944,CL:C-100-3:3-3,2013,0.004542749,1,0.52901522,0.065355429,0.177328252,control,0.093809344
1946,CL:C-100-3:4-1,2013,0.025609494,1,0.55281851,0.026567427,0.177328252,control,0.09803034
1948,CL:C-100-3:4-3,2013,0.204527427,1,0.581836327,0.211420152,1,control,0.581836327
1950,CL:C-100-3:5-1,2013,0.088147687,1,0.453195856,0.001513122,0.177328252,control,0.080364429
1952,CL:C-100-3:5-3,2013,0.277596312,1,0.56992024,0.356018455,1,control,0.56992024
1954,CL:F-001-1:1,2013,0.010535692,1,0.018361292,1,0.213147364,fragmented,0.003913661
1955,CL:F-001-2:1,2013,0.180365416,1,0,0.09562785,0.158389373,fragmented,0
1956,CL:F-001-3:1,2013,0.258820007,0.214942144,0,0.348963256,0.177328252,fragmented,0
1957,CL:F-010-1:1,2013,0.101662621,1,0.042124419,1,0.183144192,fragmented,0.007714843
1959,CL:F-010-2:1,2013,0.093491035,1,0.089811836,0.623304451,0.177328252,fragmented,0.015926176
1961,CL:F-010-3:1,2013,0.029805612,0.186659154,0.048623041,0.516214058,0.179297077,fragmented,0.008717969
1963,CL:F-040-1:1-1,2013,0.124644592,1,0.124954811,1,0.177328252,fragmented,0.022158018
1965,CL:F-040-1:2-1,2013,0.064415013,1,0.127138561,1,0.177328252,fragmented,0.022545259
1967,CL:F-040-1:3-1,2013,0,1,0.141796721,1,0.177328252,fragmented,0.025144565
1969,CL:F-040-1:4-1,2013,0.043161538,1,0.103386329,1,0.188793397,fragmented,0.019518656
1971,CL:F-040-2:1-1,2013,0.104095622,1,0.137923218,0.391581522,0.148932268,fragmented,0.020541218
1973,CL:F-040-2:1-3,2013,0.1086819,1,0.242979247,0.195699253,0.177328252,fragmented,0.043087085
1975,CL:F-040-2:2-1,2013,0.200228473,1,0.05366635,0.213047524,0.148806043,fragmented,0.007985877
1977,CL:F-040-2:2-3,2013,0.307797405,1,0.046019166,0.018561369,0.170676234,fragmented,0.007854378
1979,CL:F-040-3:1-1,2013,0.229033459,1,0.102452653,0.817767848,0.177328252,fragmented,0.01816775
1981,CL:F-040-3:1-3,2013,0.439177725,1,0.203386043,1,0.177328252,fragmented,0.036066092
1983,CL:F-040-3:2-1,2013,0.367527788,1,0.093906322,0.736648283,0.177328252,fragmented,0.016652244
1985,CL:F-040-3:2-3,2013,0.298234903,1,0.107973732,1,0.177328252,fragmented,0.019146793
1987,CL:F-100-1:1-1,2013,0.017533843,1,0.09488937,1,0.177508363,fragmented,0.016843657
1989,CL:F-100-1:1-3,2013,0.087946876,0.760297394,0.280742538,1,0.177328252,fragmented,0.049783583
1991,CL:F-100-1:2-1,2013,0.016221297,1,0.100731732,1,0.177328252,fragmented,0.017862582
1993,CL:F-100-1:2-3,2013,0.02191551,0.758941031,0.318173707,1,0.177328252,fragmented,0.056421187
1995,CL:F-100-1:3-1,2013,0,1,0.115320603,1,0.177328252,fragmented,0.020449601
1997,CL:F-100-1:3-3,2013,0.17110203,0.758395885,0.320406519,1,0.177328252,fragmented,0.056817128
1999,CL:F-100-1:4-1,2013,0.056650798,1,0.113904638,1,0.177328252,fragmented,0.02019851
2001,CL:F-100-1:4-3,2013,0.318828562,0.759077537,0.315503589,1,0.177328252,fragmented,0.0559477
2003,CL:F-100-1:5-1,2013,0.095624236,1,0.107274049,1,0.177328252,fragmented,0.01902272
2005,CL:F-100-1:5-3,2013,0.273382215,0.759758865,0.189189783,1,0.177328252,fragmented,0.033548694
2007,CL:F-100-2:1-1,2013,0.148436678,0.297201791,0.162846727,1,0.177328252,fragmented,0.028877325
2009,CL:F-100-2:1-3,2013,0.063013082,0.713583447,0.233748623,1,0.177328252,fragmented,0.041450235
2011,CL:F-100-2:2-1,2013,0.125531149,0.288872934,0.149993882,1,0.177328252,fragmented,0.026598153
2013,CL:F-100-2:2-3,2013,0.00159576,0.705121709,0.274767381,1,0.177328252,fragmented,0.048724019
2015,CL:F-100-2:3-1,2013,0.083645878,0.280276884,0.126731049,1,0.177328252,fragmented,0.022472995
2017,CL:F-100-2:3-3,2013,0,0.696641792,0.266012141,1,0.177328252,fragmented,0.047171468
2019,CL:F-100-2:4-1,2013,0.110042639,0.27174497,0.123970177,1,0.177328252,fragmented,0.021983415
2021,CL:F-100-2:4-3,2013,0.083357071,0.687929481,0.275073667,1,0.177328252,fragmented,0.048778332
2023,CL:F-100-2:5-1,2013,0.140970324,0.261843488,0.131121622,1,0.177328252,fragmented,0.023251568
2025,CL:F-100-2:5-3,2013,0.088818306,0.677854118,0.184818826,1,0.178898183,fragmented,0.033063752
2027,CL:F-100-3:1-1,2013,0.023785781,1,0.117577974,1,0.177328252,fragmented,0.020849897
2029,CL:F-100-3:1-3,2013,0.143178432,1,0.247402709,1,0.177014746,fragmented,0.043793928
2031,CL:F-100-3:2-1,2013,0.115508189,1,0.116754835,1,0.177328252,fragmented,0.020703931
2033,CL:F-100-3:2-3,2013,0.34308824,1,0.282009866,1,0.176278844,fragmented,0.049712373
2035,CL:F-100-3:3-1,2013,0.26221577,1,0.115906878,1,0.177328252,fragmented,0.020553564
2037,CL:F-100-3:3-3,2013,0.535723812,1,0.28576576,1,0.17598208,fragmented,0.050289653
2039,CL:F-100-3:4-1,2013,0.408923728,1,0.106518632,1,0.177328252,fragmented,0.018888763
2041,CL:F-100-3:4-3,2013,0.68101872,1,0.27698431,1,0.176843717,fragmented,0.048982935
2043,CL:F-100-3:5-1,2013,0.518899068,1,0.096431985,0.890821141,0.177328252,fragmented,0.017100115
2045,CL:F-100-3:5-3,2013,0.523172428,1,0.141492436,1,0.176844122,fragmented,0.025022106
2047,CL:R-001-1:1,2013,0.097819348,1,0.021172281,0.881528856,0.17741508,riparian,0.003756282
2048,CL:R-001-2:1,2013,0.274476244,1,0,1,0.177328252,riparian,0
2049,CL:R-001-3:1,2013,0.148911999,1,0,1,0.177328252,riparian,0
2050,CL:R-010-1:1,2013,0.186283894,1,0.052398325,1,0.177328252,riparian,0.009291703
2052,CL:R-010-2:1,2013,0.25815204,1,0.104958522,0.094871995,0.181220598,riparian,0.019020646
2054,CL:R-010-3:1,2013,0.76643219,1,0.048431007,1,0.177328252,riparian,0.008588186
2056,CL:R-040-1:1,2013,0.25978712,1,0.090186039,1,0.118312047,riparian,0.010670095
2058,CL:R-040-1:3,2013,0.306682225,1,0.122693957,1,0.133535273,riparian,0.016383971
2060,CL:R-040-1:5,2013,0.02792221,1,0.112274286,1,0.163939531,riparian,0.018406194
2062,CL:R-040-1:7,2013,0.201164626,1,0.113681577,1,0.167476682,riparian,0.019039013
2064,CL:R-040-2:1,2013,0.229860099,0.184939129,0.055959811,1,0.177328252,riparian,0.009923255
2066,CL:R-040-2:3,2013,0.080771766,0.516185874,0.268595387,1,0.177328252,riparian,0.04762955
2068,CL:R-040-2:5,2013,0.040899843,0.852272162,0.160319947,1,0.177328252,riparian,0.028429256
2070,CL:R-040-2:7,2013,0.090986709,0.525379961,0.133909349,1,0.177328252,riparian,0.023745911
2072,CL:R-040-3:1,2013,0.047307749,1,0.181284949,1,0.177328252,riparian,0.032146943
2074,CL:R-040-3:3,2013,0.0646412,1,0.16067682,1,0.175151937,riparian,0.028142856
2076,CL:R-040-3:5,2013,0.276291216,1,0,1,0.175126938,riparian,0
2078,CL:R-040-3:7,2013,0.250367728,1,0.197027096,1,0.177328252,riparian,0.034938471
2080,CL:F-001-1:1,2000,0.010535692,1,0.018361292,1,0.08507696,fragmented,0.001562123
2081,CL:F-001-1:1,2001,0.010535692,1,0.018361292,1,0.09492853,fragmented,0.00174301
2082,CL:F-001-1:1,2002,0.010535692,1,0.018361292,1,0.104780099,fragmented,0.001923898
2083,CL:F-001-1:1,2003,0.010535692,1,0.018361292,1,0.114631669,fragmented,0.002104786
2084,CL:F-001-1:1,2005,0.010535692,1,0.018361292,1,0.134334808,fragmented,0.002466561
2085,CL:F-001-1:1,2006,0.010535692,1,0.018361292,1,0.144186377,fragmented,0.002647448
2086,CL:F-001-1:1,2007,0.010535692,1,0.018361292,1,0.154037947,fragmented,0.002828336
2087,CL:F-001-1:1,2008,0.010535692,1,0.018361292,1,0.163889516,fragmented,0.003009223
2088,CL:F-001-1:1,2009,0.010535692,1,0.018361292,1,0.173741086,fragmented,0.003190111
2089,CL:F-001-1:1,2010,0.010535692,1,0.018361292,1,0.183592655,fragmented,0.003370998
2090,CL:F-001-1:1,2011,0.010535692,1,0.018361292,1,0.193444225,fragmented,0.003551886
2091,CL:F-001-1:1,2012,0.010535692,1,0.018361292,1,0.203295795,fragmented,0.003732773
2092,CL:F-001-1:1,2014,0.010535692,1,0.018361292,1,0.222998934,fragmented,0.004094548
2093,CL:F-001-1:1,1993,0.164899081,1,0.07884902,1,0.098515695,fragmented,0.007767866
2094,CL:F-001-1:1,1994,0.164899081,1,0.07884902,1,0.108367265,fragmented,0.008544653
2095,CL:F-001-1:1,1995,0.164899081,1,0.018361292,1,0.035819112,fragmented,0.000657685
2096,CL:F-001-1:1,1996,0.164899081,1,0.018361292,1,0.045670682,fragmented,0.000838573
2097,CL:F-001-1:1,1997,0.164899081,1,0.018361292,1,0.055522251,fragmented,0.00101946
2098,CL:F-001-1:1,1998,0.164899081,1,0.018361292,1,0.065373821,fragmented,0.001200348
2099,CL:F-001-1:1,1999,0.010535692,1,0.018361292,1,0.07522539,fragmented,0.001381235
2100,CL:F-001-2:1,2000,0.180365416,1,0,0.09562785,0.049257848,fragmented,0
2101,CL:F-001-2:1,2001,0.180365416,1,0,0.09562785,0.059109417,fragmented,0
2102,CL:F-001-2:1,2002,0.180365416,1,0,0.09562785,0.068960987,fragmented,0
2103,CL:F-001-2:1,2003,0.180365416,1,0,0.09562785,0.078812556,fragmented,0
2104,CL:F-001-2:1,2005,0.180365416,1,0,0.09562785,0.079576817,fragmented,0
2105,CL:F-001-2:1,2006,0.180365416,1,0,0.09562785,0.089428386,fragmented,0
2106,CL:F-001-2:1,2007,0.180365416,1,0,0.09562785,0.099279956,fragmented,0
2107,CL:F-001-2:1,2008,0.180365416,1,0,0.09562785,0.109131525,fragmented,0
2108,CL:F-001-2:1,2009,0.180365416,1,0,0.09562785,0.118983095,fragmented,0
2109,CL:F-001-2:1,2010,0.180365416,1,0,0.09562785,0.128834664,fragmented,0
2110,CL:F-001-2:1,2011,0.180365416,1,0,0.09562785,0.138686234,fragmented,0
2111,CL:F-001-2:1,2012,0.180365416,1,0,0.09562785,0.148537803,fragmented,0
2112,CL:F-001-2:1,2014,0.180365416,1,0,0.09562785,0.168240942,fragmented,0
2113,CL:F-001-2:1,1993,0.180365416,1,1,0.09562785,1,fragmented,1
2114,CL:F-001-2:1,1994,0.180365416,1,1,0.09562785,1,fragmented,1
2115,CL:F-001-2:1,1995,0.180365416,1,0,0.09562785,0,fragmented,0
2116,CL:F-001-2:1,1996,0.180365416,1,0,0.09562785,0.00985157,fragmented,0
2117,CL:F-001-2:1,1997,0.180365416,1,0,0.09562785,0.019703139,fragmented,0
2118,CL:F-001-2:1,1998,0.180365416,1,0,0.09562785,0.029554709,fragmented,0
2119,CL:F-001-2:1,1999,0.180365416,1,0,0.09562785,0.039406278,fragmented,0
2120,CL:F-001-3:1,2000,0.318311299,0.214942144,0,0.348963256,0.049257848,fragmented,0
2121,CL:F-001-3:1,2001,0.318311299,0.214942144,0,0.348963256,0.059109417,fragmented,0
2122,CL:F-001-3:1,2002,0.258820007,0.214942144,0,0.348963256,0.068960987,fragmented,0
2123,CL:F-001-3:1,2003,0.258820007,0.214942144,0,0.348963256,0.078812556,fragmented,0
2124,CL:F-001-3:1,2005,0.258820007,0.214942144,0,0.348963256,0.098515695,fragmented,0
2125,CL:F-001-3:1,2006,0.258820007,0.214942144,0,0.348963256,0.108367265,fragmented,0
2126,CL:F-001-3:1,2007,0.258820007,0.214942144,0,0.348963256,0.118218835,fragmented,0
2127,CL:F-001-3:1,2008,0.258820007,0.214942144,0,0.348963256,0.128070404,fragmented,0
2128,CL:F-001-3:1,2009,0.258820007,0.214942144,0,0.348963256,0.137921974,fragmented,0
2129,CL:F-001-3:1,2010,0.258820007,0.214942144,0,0.348963256,0.147773543,fragmented,0
2130,CL:F-001-3:1,2011,0.258820007,0.214942144,0,0.348963256,0.157625113,fragmented,0
2131,CL:F-001-3:1,2012,0.258820007,0.214942144,0,0.348963256,0.167476682,fragmented,0
2132,CL:F-001-3:1,2014,0.258820007,0.214942144,0,0.348963256,0.187179821,fragmented,0
2133,CL:F-001-3:1,1993,0.48350446,0.214942144,1,0.348963256,1,fragmented,1
2134,CL:F-001-3:1,1994,0.48350446,0.214942144,1,0.348963256,1,fragmented,1
2135,CL:F-001-3:1,1995,0.48350446,0.214942144,0,0.348963256,0,fragmented,0
2136,CL:F-001-3:1,1996,0.48350446,0.214942144,0,0.348963256,0.00985157,fragmented,0
2137,CL:F-001-3:1,1997,0.48350446,0.214942144,0,0.348963256,0.019703139,fragmented,0
2138,CL:F-001-3:1,1998,0.48350446,0.214942144,0,0.348963256,0.029554709,fragmented,0
2139,CL:F-001-3:1,1999,0.318311299,0.214942144,0,0.348963256,0.039406278,fragmented,0
2140,CL:F-010-1:1,2000,0.101662621,1,0.042124419,1,0.055073788,fragmented,0.002319951
